Date,USD,HUF,UAH,BTC,ETH
2023-09-27,1.0536,390.85,38.7609,24924.2407,1513.514617
2023-09-28,1.0539,392.35,38.5506,25623.3988,1565.895246
2023-09-29,1.0594,389.5,38.5543,25360.61922,1572.3872
2023-09-30,1.0594,389.5,38.5543,25490.55126,1580.673022
2023-10-01,1.0594,389.5,38.5543,25665.707,1584.401548
2023-10-02,1.053,388.6,38.7408,26097.05603,1572.184236
2023-10-03,1.0469,386.73,38.5177,26172.30872,1580.554972
2023-10-04,1.0497,387.32,38.3263,26377.20301,1566.249405
2023-10-05,1.0526,387.08,38.4288,26085.61657,1534.197226
2023-10-06,1.0563,386.81,38.5406,26558.63864,1564.836694
2023-10-07,1.0563,386.81,38.5406,26459.07413,1547.468522
2023-10-08,1.0563,386.81,38.5406,26445.81085,1546.711162
2023-10-09,1.0531,388.55,38.6533,26233.0263,1500.115848
2023-10-10,1.0582,387.38,38.4827,25920.17577,1479.315819
2023-10-11,1.0604,386.55,38.6049,25198.67974,1476.407016
2023-10-12,1.0619,385.9,38.6394,25190.11206,1447.51954
2023-10-13,1.0524,387.73,38.6422,25668.71912,1481.302737
2023-10-14,1.0524,387.73,38.6422,25484.02699,1477.619726
2023-10-15,1.0524,387.73,38.6422,25827.32801,1482.698594
2023-10-16,1.0538,387.05,38.2782,26983.32701,1509.159233
2023-10-17,1.0569,384.98,38.2806,26963.62002,1478.34043
2023-10-18,1.0565,384.13,38.5503,26764.30667,1475.756744
2023-10-19,1.0558,383.99,38.609,27102.90775,1481.397992
2023-10-20,1.0591,383.05,38.6511,27973.95902,1518.237183
2023-10-21,1.0591,383.05,38.6511,28325.00236,1538.606364
2023-10-22,1.0591,383.05,38.6511,28099.44292,1545.213861
2023-10-23,1.0597,381.98,38.7033,29863.58403,1620.85779
2023-10-24,1.0632,383.2,38.7613,32108.7754,1681.061889
2023-10-25,1.0576,385.3,38.9091,32678.42284,1691.888238
2023-10-26,1.054,383.5,38.6171,32366.39469,1707.683112
2023-10-27,1.0541,382.93,38.4687,32110.04649,1689.594915
2023-10-28,1.0541,382.93,38.4687,32440.4326,1691.997913
2023-10-29,1.0541,382.93,38.4687,32932.91908,1713.093634
2023-10-30,1.0605,382.43,38.3774,32512.88072,1706.682697
2023-10-31,1.0619,382.13,38.5624,32558.31058,1704.29419
2023-11-01,1.0537,383.75,38.5451,33490.86078,1749.967733
2023-11-02,1.0661,382,38.2311,32636.0848,1684.788481
2023-11-03,1.0702,380.38,38.6703,32369.3048,1711.739862
2023-11-04,1.0702,380.38,38.6703,32872.72472,1736.850121
2023-11-05,1.0702,380.38,38.6703,32702.36404,1763.389086
2023-11-06,1.0741,379.98,38.7278,32702.31822,1772.305186
2023-11-07,1.0686,378.5,38.7206,33032.28523,1759.652817
2023-11-08,1.0671,379.38,38.484,33540.94274,1772.247212
2023-11-09,1.0691,378.5,38.4518,34192.83509,1959.431297
2023-11-10,1.0683,377.43,38.5225,34986.46448,1950.054292
2023-11-11,1.0683,377.43,38.5225,34541.91706,1914.743986
2023-11-12,1.0683,377.43,38.5225,34794.4304,1929.846485
2023-11-13,1.067,377.2,38.542,34189.47516,1929.940019
2023-11-14,1.0724,377.61,38.5945,33209.26893,1852.907497
2023-11-15,1.0868,377.3,38.9392,34713.46154,1889.542694
2023-11-16,1.0849,376.3,39.3939,33387.00341,1814.071343
2023-11-17,1.0872,377.75,39.3054,33620.68617,1805.773547
2023-11-18,1.0872,377.75,39.3054,33594.76637,1801.093635
2023-11-19,1.0872,377.75,39.3054,34029.21266,1822.748344
2023-11-20,1.0928,378.9,39.2582,34274.30454,1853.611823
2023-11-21,1.0955,379.18,39.3986,33217.94614,1773.836604
2023-11-22,1.0911,380.6,39.466,34329.85977,1893.033636
2023-11-23,1.09,379.68,39.3352,34229.55046,1895.595413
2023-11-24,1.0916,379.88,39.27,34547.40748,1901.39978
2023-11-25,1.0916,379.88,39.27,34579.75449,1909.224075
2023-11-26,1.0916,379.88,39.27,34506.73324,1903.177904
2023-11-27,1.0951,379.98,39.358,33863.54671,1844.96393
2023-11-28,1.0949,379.85,39.6579,34599.55247,1872.580144
2023-11-29,1.0985,377.38,39.8172,34406.17205,1847.321802
2023-11-30,1.0931,380.75,39.9582,34489.15012,1869.606623
2023-12-01,1.0875,379.7,39.7235,35603.98161,1918.477241
2023-12-02,1.0875,379.7,39.7235,36199.65057,1985.115402
2023-12-03,1.0875,379.7,39.7235,36850.70345,2028.288736
2023-12-04,1.0868,379.28,39.6582,38602.03349,2050.221752
2023-12-05,1.0817,379.3,39.7135,40945.47472,2109.581215
2023-12-06,1.0778,380.57,39.6461,40612.03377,2073.080349
2023-12-07,1.0771,381.38,39.5433,40062.29691,2182.464024
2023-12-08,1.0777,381.9,39.496,41072.20933,2194.070706
2023-12-09,1.0777,381.9,39.496,40745.62494,2184.329591
2023-12-10,1.0777,381.9,39.496,40627.98552,2191.213696
2023-12-11,1.0757,381.9,39.601,38363.19606,2065.868737
2023-12-12,1.0804,381.8,39.6738,38144.80748,2024.40485
2023-12-13,1.0787,380.9,39.9376,39837.10948,2096.23621
2023-12-14,1.0919,379.43,39.9217,39452.25753,2120.459749
2023-12-15,1.0946,382.53,40.413,38429.49022,2038.38023
2023-12-16,1.0946,382.53,40.413,38623.2505,2034.667458
2023-12-17,1.0946,382.53,40.413,38073.15914,2025.018272
2023-12-18,1.0918,385.5,40.5122,38925.03206,2026.072541
2023-12-19,1.0962,382.98,40.5918,38598.83233,1985.686006
2023-12-20,1.0944,385.23,40.9219,39851.44371,2003.093933
2023-12-21,1.0983,382.4,41.0664,40023.07202,2044.229263
2023-12-22,1.1023,381.93,41.2846,39766.47918,2099.997278
2023-12-23,1.1023,381.93,41.2846,39705.82419,2084.337295
2023-12-24,1.1023,381.93,41.2846,39014.47882,2050.722126
2023-12-25,1.1023,381.93,41.3753,39635.09027,2073.34936
2023-12-26,1.1023,381.93,41.3611,38524.67568,2020.989749
2023-12-27,1.1065,381.63,41.1538,39178.1925,2138.441934
2023-12-28,1.1114,383.1,41.6334,38369.9838,2121.840921
2023-12-29,1.105,382.8,42.2079,37800.34389,2065.227149
2023-12-30,1.105,382.8,42.2079,38128.02715,2070.371946
2023-12-31,1.105,382.8,42.2079,38232.87783,2058.136652
2024-01-01,1.105,382.8,41.996,39401.09502,2112.8181
2024-01-02,1.0956,382.1,42.0059,41071.88755,2153.982293
2024-01-03,1.0919,380.75,41.7209,39166.13243,2020.611778
2024-01-04,1.0953,378.85,41.6073,40510.13421,2074.966676
2024-01-05,1.0921,378.23,41.6665,40291.33779,2059.826023
2024-01-06,1.0921,378.23,41.6665,40202.30748,2049.988096
2024-01-07,1.0921,378.23,41.6665,40196.01685,2030.434942
2024-01-08,1.0946,377.65,41.573,42976.27444,2137.493148
2024-01-09,1.094,378.83,41.7973,42299.28702,2140.919561
2024-01-10,1.0946,378.35,41.8185,42859.87575,2327.998356
2024-01-11,1.0987,378.83,41.8015,42234.24957,2380.619823
2024-01-12,1.0942,379.35,41.741,38824.65728,2281.896363
2024-01-13,1.0942,379.35,41.741,39280.14074,2355.658015
2024-01-14,1.0942,379.35,41.741,38613.3248,2291.752879
2024-01-15,1.0945,379.68,41.3879,38900.67611,2294.269529
2024-01-16,1.0882,379.36,41.4763,39697.73939,2382.967285
2024-01-17,1.0877,380.86,41.2848,39238.21826,2322.405994
2024-01-18,1.0875,382,41.21,37988.87356,2269.457471
2024-01-19,1.0887,381.53,41.0146,38252.8061,2285.711399
2024-01-20,1.0887,381.53,41.0146,38345.99063,2268.589143
2024-01-21,1.0887,381.53,41.0146,38217.29586,2260.166253
2024-01-22,1.089,383.68,40.8404,36542.52525,2128.674931
2024-01-23,1.0872,385.15,40.7928,36271.14606,2045.71468
2024-01-24,1.0905,385.43,40.6905,36547.32691,2035.969739
2024-01-25,1.0893,385.18,40.8837,36660.91068,2038.189663
2024-01-26,1.0871,386.95,40.9161,38540.58504,2085.855947
2024-01-27,1.0871,386.95,40.9161,38777.55496,2084.84684
2024-01-28,1.0871,386.95,40.9161,38476.04636,2068.733327
2024-01-29,1.0823,390.03,41.0567,39832.85595,2135.655548
2024-01-30,1.0846,387.23,41.0042,39947.35386,2180.468375
2024-01-31,1.0837,384.9,41.0845,39339.45741,2108.03728
2024-02-01,1.0814,383.35,40.7067,39684.35362,2123.528759
2024-02-02,1.0883,383.73,40.6695,39676.28411,2120.431866
2024-02-03,1.0883,383.73,40.6695,39526.32546,2111.200037
2024-02-04,1.0883,383.73,40.6695,39100.71671,2101.604337
2024-02-05,1.0746,385.3,40.8797,39502.19617,2132.536758
2024-02-06,1.0743,386.85,40.3747,40199.3391,2216.185423
2024-02-07,1.0776,388.15,40.3946,40972.39235,2250.440794
2024-02-08,1.0758,387.03,40.5035,42090.17475,2253.940323
2024-02-09,1.0772,387.98,40.4129,43910.16524,2317.746937
2024-02-10,1.0772,387.98,40.4129,44411.23283,2317.772001
2024-02-11,1.0772,387.98,40.4129,44699.17378,2321.95971
2024-02-12,1.0773,387.3,40.5129,46452.33454,2465.634457
2024-02-13,1.0793,387,40.8092,45900.89873,2443.313259
2024-02-14,1.0713,388.73,41.1212,48390.36684,2589.991599
2024-02-15,1.0743,389.1,40.8684,48114.428,2621.118868
2024-02-16,1.0768,389.13,40.7718,48307.84733,2592.11367
2024-02-17,1.0768,389.13,40.7718,48032.95877,2587.428492
2024-02-18,1.0768,389.13,40.7718,48519.26077,2674.885773
2024-02-19,1.0776,388.4,40.8919,48207.9343,2748.915182
2024-02-20,1.0802,388.28,41.2403,48304.5362,2773.207739
2024-02-21,1.0809,387.98,41.5421,47655.74984,2714.589694
2024-02-22,1.0844,386.88,41.7213,47435.93692,2754.466986
2024-02-23,1.0834,388.47,41.728,46871.79251,2697.536459
2024-02-24,1.0834,388.47,41.728,47587.29924,2758.510246
2024-02-25,1.0834,388.47,41.728,47719.59572,2863.463171
2024-02-26,1.0852,389.53,41.5628,50401.13343,2936.841135
2024-02-27,1.0856,390.2,41.5985,52427.84635,2992.768055
2024-02-28,1.0808,391.95,41.7179,56733.74352,3092.781273
2024-02-29,1.0826,393.48,41.2968,56586.11676,3069.748753
2024-03-01,1.0813,393.25,41.2035,57836.21567,3177.521502
2024-03-02,1.0813,393.25,41.2035,57102.99639,3151.147693
2024-03-03,1.0813,393.25,41.2035,58121.89032,3213.745492
2024-03-04,1.0846,395.25,41.2635,62699.45602,3330.231422
2024-03-05,1.0849,395.75,41.5433,58456.74256,3236.225459
2024-03-06,1.0874,392.95,41.6463,60648.7769,3508.494574
2024-03-07,1.0895,395.43,41.5918,61677.96237,3545.228086
2024-03-08,1.0932,394.05,41.4883,62468.67911,3556.209294
2024-03-09,1.0932,394.05,41.4883,62658.52543,3575.445481
2024-03-10,1.0932,394.05,41.4883,62658.85474,3502.361873
2024-03-11,1.0926,395.55,41.6957,66314.83617,3723.65367
2024-03-12,1.0916,397.8,41.9559,65195.11726,3618.602052
2024-03-13,1.0939,396.9,42.0414,66722.34208,3642.976506
2024-03-14,1.0925,394.9,42.4183,65459.18535,3548.048513
2024-03-15,1.0892,393.2,42.287,63450.71612,3424.463827
2024-03-16,1.0892,393.2,42.287,60903.37863,3265.433346
2024-03-17,1.0892,393.2,42.287,62615.78223,3345.392031
2024-03-18,1.0892,394.95,42.2452,62144.63827,3233.656812
2024-03-19,1.0854,394.5,42.447,57655.10411,2955.81721
2024-03-20,1.0844,395.33,42.4641,62235.87237,3214.293619
2024-03-21,1.0907,393.35,42.4394,59940.55194,3192.80187
2024-03-22,1.0823,396.3,42.4693,58251.7509,3037.894299
2024-03-23,1.0823,396.3,42.4693,59827.64483,3121.038529
2024-03-24,1.0823,396.3,42.4693,61856.45385,3179.658135
2024-03-25,1.0835,396.17,42.1252,64895.50531,3333.301338
2024-03-26,1.0855,395.45,42.4898,64716.64671,3321.101796
2024-03-27,1.0816,395.4,42.6911,64178.19896,3248.774963
2024-03-28,1.0811,395.26,42.442,65547.01693,3299.823328
2024-03-29,1.0811,395.26,42.367,64602.25696,3259.255388
2024-03-30,1.0811,395.26,42.367,64515.86347,3244.627694
2024-03-31,1.0811,395.26,42.367,65548.50615,3353.746184
2024-04-01,1.0811,395.26,42.1601,64390.37092,3232.001665
2024-04-02,1.0749,395.63,42.1384,61130.70053,3039.823239
2024-04-03,1.0783,393.2,42.2768,61149.80061,3078.328851
2024-04-04,1.0852,391.55,42.2643,62480.80538,3061.552709
2024-04-05,1.0841,390.1,42.3485,62299.57568,3064.919288
2024-04-06,1.0841,390.1,42.3485,63017.00028,3093.144544
2024-04-07,1.0841,390.1,42.3485,63681.86514,3135.555761
2024-04-08,1.0823,390.78,42.091,66236.44091,3405.515107
2024-04-09,1.0867,389.2,42.2008,63663.09929,3227.782277
2024-04-10,1.086,389.18,42.3519,64470.44199,3234.921731
2024-04-11,1.0729,389.8,42.3616,65355.88592,3263.347003
2024-04-12,1.0652,391.63,42.019,62879.67518,3022.883965
2024-04-13,1.0652,391.63,42.019,59127.84454,2773.226624
2024-04-14,1.0652,391.63,42.019,59806.89072,2879.008637
2024-04-15,1.0656,394.25,41.9678,59378.45345,2916.233108
2024-04-16,1.0637,394.63,42.1618,60195.78829,2917.279308
2024-04-17,1.0638,393,42.1222,57618.0297,2818.819327
2024-04-18,1.0679,393.93,42.0562,59459.34076,2871.70147
2024-04-19,1.0653,395.3,42.2789,60384.52079,2908.08223
2024-04-20,1.0653,395.3,42.2789,60776.69201,2959.782221
2024-04-21,1.0653,395.3,42.2789,60703.07894,2953.116493
2024-04-22,1.0632,393.9,42.3821,62590.50978,3008.170617
2024-04-23,1.0674,393.63,42.3118,62160.40847,3006.514896
2024-04-24,1.0686,393.35,42.262,60210.3032,2944.883025
2024-04-25,1.072,392.98,42.1833,60329.53358,2956.008396
2024-04-26,1.0714,392.28,42.5205,59814.80306,2943.224753
2024-04-27,1.0714,392.28,42.5205,59018.6765,3023.886504
2024-04-28,1.0714,392.28,42.5205,59383.7969,3084.045175
2024-04-29,1.072,391.64,42.4409,58854.70149,2962.686567
2024-04-30,1.0718,390.68,42.4972,56074.97667,2784.060459
2024-05-01,1.0718,390.68,42.3641,53948.64714,2765.010263
2024-05-02,1.0698,388.98,42.2986,55258.50626,2801.121705
2024-05-03,1.0744,388.95,42.3098,58408.19062,2895.528667
2024-05-04,1.0744,388.95,42.3098,59483.0417,2905.641288
2024-05-05,1.0744,388.95,42.3098,59452.77364,2919.438757
2024-05-06,1.0776,389.38,42.3359,58975.0928,2863.00297
2024-05-07,1.0766,389.05,42.3983,58584.54393,2834.031209
2024-05-08,1.0743,388.88,42.3087,57215.7591,2765.595271
2024-05-09,1.0732,387.95,42.3168,58268.09542,2813.927507
2024-05-10,1.0779,387.72,42.4312,56305.53855,2695.656369
2024-05-11,1.0779,387.72,42.4312,56504.87058,2707.22516
2024-05-12,1.0779,387.72,42.4312,56786.03767,2716.3466
2024-05-13,1.0795,387,42.8148,58261.2969,2733.73321
2024-05-14,1.0796,386.1,42.7495,57125.18525,2681.508892
2024-05-15,1.0832,386,42.8305,60834.01034,2783.629985
2024-05-16,1.0866,386.18,42.8501,60250.22087,2706.474324
2024-05-17,1.0844,387.6,42.8452,61643.89524,2847.067503
2024-05-18,1.0844,387.6,42.8452,61702.9325,2873.782737
2024-05-19,1.0844,387.6,42.8452,61117.08779,2831.035596
2024-05-20,1.0861,385.65,42.7549,64194.82552,3355.735199
2024-05-21,1.0864,385.43,43.0802,64165.70324,3450.428019
2024-05-22,1.083,388.05,43.2643,64144.57064,3483.77193
2024-05-23,1.0854,387.08,43.1106,62600.39617,3539.46932
2024-05-24,1.084,385.18,43.3137,63531.10701,3446.394834
2024-05-25,1.084,385.18,43.3137,63767.9797,3454.984317
2024-05-26,1.084,385.18,43.3137,63190.80258,3553.008303
2024-05-27,1.0843,384.7,43.491,64312.2752,3584.489532
2024-05-28,1.0882,382.78,43.759,62777.33872,3527.262452
2024-05-29,1.0857,387.08,43.9708,62287.888,3475.798103
2024-05-30,1.0815,389.45,43.9202,63238.83495,3467.449838
2024-05-31,1.0852,388.83,43.8171,62186.23295,3484.154994
2024-06-01,1.0852,388.83,43.8171,62384.53741,3512.8216
2024-06-02,1.0852,388.83,43.8171,62458.71729,3484.228714
2024-06-03,1.0842,391.4,43.985,63705.43258,3479.818299
2024-06-04,1.0865,392.28,43.8939,64997.69903,3509.406351
2024-06-05,1.0872,391.73,43.7671,65439.23841,3539.592531
2024-06-06,1.0865,390.68,43.6083,65087.77727,3497.647492
2024-06-07,1.0898,388.92,43.627,63519.62745,3387.865663
2024-06-08,1.0898,388.92,43.627,63678.90439,3372.973023
2024-06-09,1.0898,388.92,43.627,63992.92531,3407.811525
2024-06-10,1.0756,394.15,43.8709,64676.73856,3414.464485
2024-06-11,1.073,394.63,43.4726,62798.2013,3262.931034
2024-06-12,1.0765,395.28,43.4594,63644.56108,3311.503019
2024-06-13,1.0784,396.48,43.532,62076.40022,3231.209199
2024-06-14,1.0686,398,43.885,61912.54913,3277.182295
2024-06-15,1.0686,398,43.885,61846.51881,3330.619502
2024-06-16,1.0686,398,43.885,62204.55736,3362.77653
2024-06-17,1.0712,396.25,43.4782,62118.42793,3288.143204
2024-06-18,1.0715,395.13,43.5366,60834.47503,3238.870742
2024-06-19,1.0749,396.34,43.4486,60450.63727,3319.724626
2024-06-20,1.0719,397.39,43.5744,60643.96865,3278.564232
2024-06-21,1.0688,396.93,43.4276,59922.07148,3289.220621
2024-06-22,1.0688,396.93,43.4276,60164.91392,3278.927769
2024-06-23,1.0688,396.93,43.4276,59693.70322,3212.43357
2024-06-24,1.073,394.36,43.2347,55970.28891,3121.652377
2024-06-25,1.0714,396,43.5188,57779.9048,3173.780101
2024-06-26,1.0689,396.53,43.545,57073.73936,3168.895126
2024-06-27,1.0696,397.68,43.3133,57454.72139,3219.520381
2024-06-28,1.0705,395.1,43.3547,56278.26249,3153.926203
2024-06-29,1.0705,395.1,43.3547,56927.79075,3160.428772
2024-06-30,1.0705,395.1,43.3547,57779.87856,3183.703877
2024-07-01,1.0745,394.25,43.2658,58699.32061,3217.2443
2024-07-02,1.0729,395.6,43.6853,57655.79271,3183.601454
2024-07-03,1.0758,395.08,43.6977,55940.43503,3062.575758
2024-07-04,1.08,393.5,43.8495,54130.25,2927.034259
2024-07-05,1.0824,392.55,43.7814,52221.47081,2751.698078
2024-07-06,1.0824,392.55,43.7814,53464.29231,2824.447524
2024-07-07,1.0824,392.55,43.7814,52281.75351,2734.103843
2024-07-08,1.0835,394.7,43.8624,52288.73096,2792.725427
2024-07-09,1.0814,395.2,44.0781,53448.15979,2830.4226
2024-07-10,1.0825,392.68,44.0846,53052.94226,2859.826328
2024-07-11,1.0855,393.95,44.0776,52932.56564,2864.723169
2024-07-12,1.089,391.9,44.3818,52904.45363,2865.264463
2024-07-13,1.089,391.9,44.3818,53899.50413,2907.197429
2024-07-14,1.089,391.9,44.3818,56289.28375,2989.131313
2024-07-15,1.0907,391.48,44.686,58278.35335,3137.535528
2024-07-16,1.0902,391.93,44.7263,59178.2517,3152.980187
2024-07-17,1.0934,391.28,44.9789,58829.13847,3121.178892
2024-07-18,1.093,389.73,45.3457,58405.51693,3130.690759
2024-07-19,1.089,390.9,45.2618,61451.20294,3225.77135
2024-07-20,1.089,390.9,45.2618,61635.06887,3229.179063
2024-07-21,1.089,390.9,45.2618,62633.26905,3233.337006
2024-07-22,1.0888,389.73,45.186,62327.28692,3180.159809
2024-07-23,1.086,390.43,44.9952,60662.89134,3193.062615
2024-07-24,1.0848,393.28,44.7693,60496.86578,3074.827618
2024-07-25,1.0851,393.33,44.7044,60656.99935,2927.553221
2024-07-26,1.086,390.95,44.683,62565.37753,3006.528545
2024-07-27,1.086,390.95,44.683,63405.09208,3023.490792
2024-07-28,1.086,390.95,44.683,62629.6593,3004.93186
2024-07-29,1.0817,392.5,44.6324,62394.90617,3092.014422
2024-07-30,1.0824,394.5,44.4055,61238.09128,3029.615669
2024-07-31,1.0828,395.78,44.4181,59987.62468,2990.140377
2024-08-01,1.0789,395.55,44.4016,60094.3739,2941.611827
2024-08-02,1.0835,396.73,44.4013,57144.19012,2769.124135
2024-08-03,1.0835,396.73,44.4013,55934.73927,2686.622058
2024-08-04,1.0835,396.73,44.4013,53939.10475,2519.075219
2024-08-05,1.0966,398.45,44.6467,49585.70126,2213.396863
2024-08-06,1.0915,397.38,45.1474,51744.80989,2284.697206
2024-08-07,1.0922,398.2,44.7931,50746.69474,2161.477751
2024-08-08,1.093,396.1,44.7676,55994.33669,2415.454712
2024-08-09,1.0917,395.2,44.809,55651.58926,2384.287808
2024-08-10,1.0917,395.2,44.809,55956.39828,2394.023999
2024-08-11,1.0917,395.2,44.809,54058.5234,2364.631309
2024-08-12,1.0925,393.25,44.8855,53982.54462,2456.324943
2024-08-13,1.0931,393.53,45.1058,55838.76132,2497.610466
2024-08-14,1.1019,394.45,45.1957,53469.71595,2417.654052
2024-08-15,1.1011,394.58,45.5497,52341.44038,2336.362728
2024-08-16,1.0994,395.73,45.3055,53702.48317,2366.316172
2024-08-17,1.0994,395.73,45.3055,53946.82554,2371.570857
2024-08-18,1.0994,395.73,45.3055,54076.05967,2404.419683
2024-08-19,1.1041,393.08,45.2991,53419.52722,2369.327959
2024-08-20,1.1084,393.85,45.6085,53498.31288,2332.033562
2024-08-21,1.1116,392.35,45.8195,55090.34725,2372.733897
2024-08-22,1.1135,394.1,45.898,54376.73103,2356.300853
2024-08-23,1.1121,393.75,45.9826,57947.54069,2495.370021
2024-08-24,1.1121,393.75,45.9826,57220.24099,2464.759464
2024-08-25,1.1121,393.75,45.9826,57914.09046,2499.813866
2024-08-26,1.1163,395.23,45.8406,56589.06208,2406.183822
2024-08-27,1.1162,393.13,46.1816,54130.07526,2231.257839
2024-08-28,1.1117,393.4,46.1041,53178.3035,2276.682558
2024-08-29,1.1088,392.73,45.8791,53657.48557,2281.54311
2024-08-30,1.1087,392.53,45.7045,53258.14918,2270.941643
2024-08-31,1.1087,392.53,45.7045,53263.49779,2270.592586
2024-09-01,1.1087,392.53,45.7045,52620.736,2241.501759
2024-09-02,1.1061,392.55,45.5018,53373.98065,2300.241389
2024-09-03,1.1035,393.38,45.4622,52648.2193,2232.714092
2024-09-04,1.105,393.23,45.5431,52573.40271,2228.840724
2024-09-05,1.1097,392.3,45.6065,50581.58962,2136.600883
2024-09-06,1.1103,394.75,45.5882,48400.08106,1996.862109
2024-09-07,1.1103,394.75,45.5882,48564.45105,2039.623525
2024-09-08,1.1103,394.75,45.5882,49048.4914,2053.834099
2024-09-09,1.1043,395.95,45.5574,52037.1457,2145.174319
2024-09-10,1.1031,397.38,45.383,52129.4171,2152.582721
2024-09-11,1.1043,396.2,45.3774,51939.83519,2121.571131
2024-09-12,1.1016,395.88,45.4894,52574.86383,2132.327524
2024-09-13,1.1081,395.33,45.4595,54424.66384,2208.942334
2024-09-14,1.1081,395.33,45.4595,54188.99016,2181.20657
2024-09-15,1.1081,395.33,45.4595,53832.94829,2123.548416
2024-09-16,1.1126,393.83,45.7959,52114.8481,2058.399245
2024-09-17,1.1139,394.68,46.0079,54168.92001,2107.910046
2024-09-18,1.1124,394.25,46.1245,54118.37469,2096.368213
2024-09-19,1.1156,394.55,46.1099,56370.49122,2206.858193
2024-09-20,1.1166,393.68,46.2396,56530.27942,2280.135232
2024-09-21,1.1166,393.68,46.2396,56505.74064,2294.291599
2024-09-22,1.1166,393.68,46.2396,56203.00913,2280.458535
2024-09-23,1.1119,394.68,46.1486,56998.67794,2388.584405
2024-09-24,1.1133,394.7,45.9928,57510.82368,2378.189167
2024-09-25,1.1194,395.03,46.0414,56661.79203,2305.325174
2024-09-26,1.1155,395.95,46.1958,58322.29494,2365.687136
2024-09-27,1.1158,396.95,45.9598,58996.65711,2414.845851
2024-09-28,1.1158,396.95,45.9598,58880.8299,2393.792794
2024-09-29,1.1158,396.95,45.9598,59009.01595,2388.925435
2024-09-30,1.1196,396.88,45.9541,56883.29761,2330.935155
2024-10-01,1.1086,397.83,46.1539,55138.11113,2229.024896
2024-10-02,1.1071,399.53,45.7106,54932.86063,2148.289224
2024-10-03,1.1039,401.43,45.7147,55077.28961,2128.941027
2024-10-04,1.1029,401.33,45.5236,56463.72291,2198.137637
2024-10-05,1.1029,401.33,45.5236,56077.94904,2178.827636
2024-10-06,1.1029,401.33,45.5236,56480.58754,2191.875057
2024-10-07,1.0982,402.08,45.4322,57689.83792,2234.596613
2024-10-08,1.0982,400.55,45.221,56819.14041,2235.267711
2024-10-09,1.0957,399.9,45.2437,55533.83225,2168.820845
2024-10-10,1.0932,400.4,45.1274,55007.10757,2181.212953
2024-10-11,1.0938,400.85,45.0477,57450.79539,2239.602304
2024-10-12,1.0938,400.85,45.0477,57782.2271,2266.635582
2024-10-13,1.0938,400.85,45.0477,57477.89358,2252.696105
2024-10-14,1.0915,400.78,45.0238,60263.06917,2397.215758
2024-10-15,1.0903,400.48,44.9575,60914.79409,2373.450426
2024-10-16,1.0897,401,44.9232,61992.02533,2398.367441
2024-10-17,1.0866,399.73,44.9132,61715.30462,2395.438064
2024-10-18,1.0847,400.05,44.7937,63061.77745,2435.840325
2024-10-19,1.0847,400.05,44.7937,62880.75044,2436.343689
2024-10-20,1.0847,400.05,44.7937,63379.09099,2502.585047
2024-10-21,1.0853,401.6,44.7272,62447.93145,2464.347185
2024-10-22,1.0821,400.03,44.813,62365.98281,2432.744663
2024-10-23,1.0767,401.83,44.7081,61617.53506,2323.855299
2024-10-24,1.0801,402.93,44.4355,63240.72771,2349.079715
2024-10-25,1.0825,404.68,44.5413,62057.04388,2300.691917
2024-10-26,1.0825,404.68,44.5413,61975.81524,2296.018476
2024-10-27,1.0825,404.68,44.5413,62845.25635,2319.648961
2024-10-28,1.0818,404.83,44.7136,64626.25254,2372.889628
2024-10-29,1.0774,405.23,44.6975,67419.23148,2446.457212
2024-10-30,1.0815,408.38,44.6074,66920.23116,2458.556634
2024-10-31,1.0882,408.28,44.635,64682.65944,2314.185811
2024-11-01,1.0885,407.75,44.8467,63750.19752,2307.290767
2024-11-02,1.0885,407.75,44.8467,63770.84061,2288.233349
2024-11-03,1.0885,407.75,44.8467,63266.08176,2259.853009
2024-11-04,1.0904,407.83,44.968,62246.94607,2205.22102
2024-11-05,1.0897,409.25,45.1417,63857.63054,2234.099293
2024-11-06,1.0695,410.08,45.1503,70765.6662,2559.093969
2024-11-07,1.0785,404.58,44.3374,70382.86509,2673.02828
2024-11-08,1.0772,406.68,44.5642,70942.04419,2748.591719
2024-11-09,1.0772,406.68,44.5642,71056.52618,2910.981248
2024-11-10,1.0772,406.68,44.5642,74878.52766,2957.290197
2024-11-11,1.0651,409.63,44.4864,82696.0661,3141.517228
2024-11-12,1.0617,410.7,43.9949,83497.76773,3099.309598
2024-11-13,1.0629,408.7,43.9416,84498.82397,2994.917678
2024-11-14,1.0533,407.05,43.9499,83220.65888,2933.068452
2024-11-15,1.0583,407.23,43.4677,86206.82226,2930.312766
2024-11-16,1.0583,407.23,43.4677,85382.22621,2961.44477
2024-11-17,1.0583,407.23,43.4677,84633.44987,2899.180762
2024-11-18,1.0552,408.7,43.6532,86457.59098,2987.058378
2024-11-19,1.0578,407.45,43.6345,86918.03744,2927.365286
2024-11-20,1.0562,409.6,43.691,89211.82541,2912.801553
2024-11-21,1.0526,410.5,43.5635,93527.02831,3205.594718
2024-11-22,1.0412,411.13,43.4659,94823.2136,3180.725125
2024-11-23,1.0412,411.13,43.4659,93869.98655,3274.757972
2024-11-24,1.0412,411.13,43.4659,94216.27929,3229.148098
2024-11-25,1.0495,409.78,42.9927,89922.15341,3287.219628
2024-11-26,1.0522,410.98,43.4733,87223.18951,3159.214978
